product_id,product_name,category,sub_category,is_fragile,is_hazmat,requires_cold_chain,stock_qty,avg_rating,tags,launch_date,weight_kg,battery_included,currency,price_inr,specs.dimensions_cm.length,specs.dimensions_cm.width,specs.dimensions_cm.height
PRD-00334,Nexon Dry Fruits Pro,Groceries,Dry Fruits,False,False,False,892,4.37,,2022-07-24,22.42,True,INR,70455.15,36.4,30.1,4.5
PRD-00333,Zenith Dry Fruits Lite,Groceries,Dry Fruits,False,False,False,397,3.76,fragile-handle,2021-09-26,24.35,,INR,118987.09,161.0,79.3,79.8
PRD-00431,Kaveri Running Shoes,Apparel,Running Shoes,True,False,False,150,4.23,"eco, premium",2022-10-02,0.83,False,INR,161494.04,105.1,111.2,40.2
PRD-00157,Meridian Air Purifier,Home Appliance,Air Purifier,True,False,False,590,3.61,,2023-02-15,40.13,False,INR,147136.27,,,
PRD-00722,Zenith Steel Coil Max,Industrial,Steel Coil,False,True,False,66,2.54,premium,2021-11-17,2207.22,True,INR,102293.53,,,
PRD-00415,Tamira Dry Fruits Pro,Groceries,Dry Fruits,True,False,False,711,3.26,"premium, fragile-handle",2023-02-23,4.21,False,INR,111424.17,100.6,34.6,137.0
PRD-00712,Aravind Motor Assembly,Industrial,Motor Assembly,True,True,False,852,4.41,premium,2023-02-13,4393.07,True,INR,60433.18,,,
PRD-00701,Vayu Motor Assembly Pro,Industrial,Motor Assembly,True,True,False,762,3.28,,2023-08-14,726.36,True,INR,13848.44,102.8,92.9,117.8
PRD-00219,Nexon Bookshelf Lite,Furniture,Bookshelf,True,False,False,647,3.51,,2022-05-31,37.85,,INR,47705.75,141.8,103.4,26.9
PRD-00576,UrbanCraft Insulin Pack Lite,Pharma,Insulin Pack,False,True,False,547,2.87,bestseller,2021-05-30,1.86,False,INR,177052.89,60.8,36.4,115.6
PRD-00321,Zenith Cooking Oil Max,Groceries,Cooking Oil,True,False,False,617,4.32,clearance,2020-06-11,12.03,,INR,73654.38,149.7,64.0,51.6
PRD-00043,Aravind Laptop Classic,Electronics,Laptop,False,False,False,418,2.68,bestseller,2021-08-08,1.42,False,INR,178023.72,37.8,30.2,145.5
PRD-00483,Kaveri Saree Pro,Apparel,Saree,False,False,False,693,2.72,,2023-05-07,1.12,,INR,85424.02,87.8,18.7,106.0
PRD-00226,Meridian Recliner Lite,Furniture,Recliner,False,False,False,766,4.78,"new, clearance",2021-06-16,13.16,,INR,89328.86,45.0,115.8,138.9
PRD-00078,Meridian Smartphone Max,Electronics,Smartphone,True,False,False,472,4.52,"premium, eco",2021-09-06,2.75,True,INR,63839.02,98.4,84.3,19.9
PRD-00506,Tamira Saree Lite,apparel,Saree,False,False,False,506,4.94,new,2021-08-05,0.51,False,INR,130910.39,165.0,98.5,52.8
PRD-00122,Nexon Microwave Classic,Home Appliance,Microwave,False,False,False,891,2.73,"new, premium, bestseller",2022-12-03,9.28,False,INR,134106.61,175.4,25.2,45.8
PRD-00439,UrbanCraft Saree Classic,Apparel,Saree,False,False,False,452,2.88,,2023-08-25,0.45,,INR,33305.54,,,
PRD-00102,UrbanCraft Tablet Lite,Electronics,Tablet,True,False,False,544,3.59,"clearance, new, fragile-handle",2023-02-10,0.96,False,INR,26805.33,10.6,99.3,138.2
PRD-00706,Nexon Motor Assembly,Industrial,Motor Assembly,False,True,False,301,2.7,"new, eco",2021-11-23,259.92,True,INR,150843.67,138.9,16.6,94.7
PRD-00105,Zenith Smartwatch 2024,Electronics,Smartwatch,True,False,False,605,4.44,,2021-12-25,0.96,,INR,6066.35,160.5,21.5,11.0
PRD-00478,Aravind Running Shoes,Apparel,Running Shoes,False,False,False,780,3.26,,2023-05-29,0.62,False,INR,112176.88,64.9,97.3,52.3
PRD-00548,UrbanCraft Vaccine Box Pro,Pharma,Vaccine Box,True,True,True,793,4.45,,2023-04-06,4470.0,True,INR,9503.8,137.4,54.8,69.0
PRD-00303,UrbanCraft Office Chair Pro,Furniture,Office Chair,True,False,False,341,4.65,,2021-03-29,65.86,,INR,175709.88,179.0,7.7,141.7
PRD-00188,Meridian Microwave Classic,Home Appliance,Microwave,True,False,False,528,3.2,fragile-handle,2021-12-30,,,INR,142603.34,,,
PRD-00275,Kaveri Recliner Lite,Furniture,Recliner,False,False,False,739,2.74,,2022-08-23,106.66,False,INR,117282.39,78.6,48.5,110.7
PRD-00771,Meridian Textbook,Books,Textbook,True,False,False,513,4.34,fragile-handle,2020-09-21,3.82,,INR,107736.85,81.5,105.1,104.6
PRD-00509,Nexon Jacket Classic,Apparel,Jacket,False,False,False,-9,3.94,,2022-01-15,1.3,True,INR,186229.4,77.1,105.7,31.8
PRD-00740,Zenith Motor Assembly 2024,Industrial,Motor Assembly,True,True,False,-19,4.19,"fragile-handle, clearance",2022-10-08,758.38,True,INR,147393.44,131.5,95.7,31.1
PRD-00246,Vayu Office Chair 2024,Furniture,Office Chair,True,False,False,672,3.34,"fragile-handle, clearance, eco",2021-02-13,13.13,True,INR,33276.07,112.2,42.5,31.9
PRD-00782,Kaveri Textbook,Books,Textbook,False,False,False,185,4.55,"eco, bestseller",2023-09-16,0.66,,INR,107127.14,146.4,6.8,127.7
PRD-00543,Tamira Insulin Pack Lite,Pharma,Insulin Pack,True,True,False,550,2.92,,2023-08-20,4.71,True,INR,92089.25,26.7,108.0,66.0
PRD-00180,Zenith Air Purifier Pro,Home Appliance,Air Purifier,False,False,False,393,2.73,,2021-03-21,30.68,True,INR,168856.21,60.4,77.7,134.4
PRD-00501,Vayu Running Shoes 2024,Apparel,Running Shoes,False,False,False,220,3.57,,2022-07-04,0.24,True,INR,73865.27,77.1,52.2,40.1
PRD-00589,Kaveri Vaccine Box 2024,Pharma,Vaccine Box,False,True,False,473,2.89,premium,2022-06-13,4.91,False,INR,129184.67,111.9,9.4,59.5
PRD-00362,Zenith Spice Pack 2024,Groceries,Spice Pack,False,False,False,20,3.93,eco,2021-02-14,8.76,,INR,169016.21,116.2,55.9,93.8
PRD-00182,Aravind Mixer Grinder Max,Home Appliance,Mixer Grinder,True,False,False,639,4.99,"eco, fragile-handle",2021-08-19,24.35,False,INR,66244.13,178.3,87.5,124.7
PRD-00084,Meridian Headphones Lite,Electronics,Headphones,True,False,False,654,3.1,"eco, fragile-handle",2021-04-03,0.71,,INR,173946.03,114.2,31.5,13.5
PRD-00699,Nexon Motor Assembly Max,Industrial,Motor Assembly,True,True,False,738,3.51,fragile-handle,2023-06-09,,,INR,157382.41,,,
PRD-00549,Meridian Insulin Pack Max,pharma,Insulin Pack,False,True,False,317,2.69,"fragile-handle, premium, clearance",2021-03-22,,,INR,96470.75,,,
PRD-00152,Tamira Vacuum Cleaner Max,Home Appliance,Vacuum Cleaner,False,False,False,823,2.89,"eco, clearance",2022-09-14,40.82,False,INR,77854.02,10.7,57.2,78.8
PRD-00721,Vayu Generator Unit 2024,Industrial,Generator Unit,False,True,False,614,2.73,,2022-03-24,4022.55,,INR,4088.25,21.0,51.5,134.7
PRD-00169,Meridian Mixer Grinder Max,Home Appliance,Mixer Grinder,True,False,False,703,2.76,,2022-11-16,21.81,True,INR,116533.72,94.6,44.2,148.2
PRD-00206,Vayu Recliner 2024,Furniture,Recliner,False,False,False,280,4.49,clearance,2023-11-30,94.93,True,INR,59720.89,57.2,103.2,40.6
PRD-00117,Zenith Mixer Grinder Lite,Home Appliance,Mixer Grinder,True,False,False,666,4.27,bestseller,2023-10-01,20.68,True,INR,141556.14,58.0,75.7,124.6
PRD-00124,Zenith Air Purifier Pro,Home Appliance,Air Purifier,True,False,False,382,3.2,"eco, clearance, premium",2021-08-11,,,INR,50827.8,,,
PRD-00057,Vayu Smartwatch Max,Electronics,Smartwatch,True,False,False,187,2.61,"clearance, new, premium",2021-04-28,1.51,False,INR,186560.24,100.6,92.0,116.8
PRD-00338,Kaveri Cooking Oil Pro,Groceries,Cooking Oil,False,False,False,304,4.72,,2022-10-19,14.47,True,INR,101071.78,6.6,65.4,45.6
PRD-00089,Aravind Smartphone 2024,Electronics,Smartphone,False,False,False,200,2.81,,2023-10-14,0.69,False,INR,565.73,124.1,106.2,123.8
PRD-00364,Zenith Rice Bag Classic,Groceries,Rice Bag,True,False,False,608,3.11,,2022-06-27,16.96,,INR,93007.02,25.6,55.3,12.5
PRD-00249,Vayu Study Table Classic,Furniture,Study Table,False,False,False,18,4.14,"new, clearance",2023-09-13,,,INR,183252.8,,,
PRD-00288,Aravind Bookshelf Max,Furniture,Bookshelf,True,False,False,55,2.66,"premium, fragile-handle",2020-10-30,111.83,,INR,69997.61,91.3,24.5,3.0
PRD-00335,UrbanCraft Cooking Oil Lite,Groceries,Cooking Oil,False,False,False,113,4.19,"bestseller, eco, fragile-handle",2022-09-27,19.7,False,INR,42988.08,104.6,71.7,122.2
PRD-00002,Aravind Headphones,Electronics,Headphones,False,False,False,291,4.94,premium,2021-03-15,,,INR,22634.25,,,
PRD-00544,Meridian Insulin Pack Pro,Pharma,Insulin Pack,True,True,False,829,3.87,fragile-handle,2023-02-21,1.96,False,INR,1873.5,177.0,102.5,24.1
PRD-00264,Nexon Study Table,Furniture,Study Table,False,False,False,383,2.81,"clearance, bestseller",2022-03-27,23.97,False,INR,162847.28,44.6,45.1,41.6
PRD-00646,UrbanCraft Steel Coil Max,Industrial,Steel Coil,True,True,False,879,2.61,clearance,2022-03-06,3751.57,,INR,30628.78,27.6,93.1,72.2
PRD-00405,Meridian Spice Pack Pro,Groceries,Spice Pack,False,False,False,44,2.62,"eco, new, clearance",2021-11-09,14.94,True,INR,20481.02,100.2,29.1,75.8
PRD-00174,Zenith Vacuum Cleaner,Home Appliance,Vacuum Cleaner,True,False,False,256,2.74,new,2023-03-02,14.84,True,INR,63762.0,177.1,6.6,108.3
PRD-00547,Nexon Medical Kit Lite,Pharma,Medical Kit,True,True,True,348,4.87,,2021-09-06,0.31,True,INR,132127.43,45.6,7.8,5.9
PRD-00339,Meridian Dry Fruits Classic,Groceries,Dry Fruits,False,False,False,67,2.91,"premium, bestseller",2021-05-08,6.36,False,INR,57241.18,8.5,91.3,9.4
PRD-00318,Tamira Cooking Oil,Groceries,Cooking Oil,False,False,False,532,4.72,,2023-05-18,18.59,True,INR,150894.97,166.3,22.3,112.3
PRD-00610,Kaveri Vaccine Box Classic,Pharma,Vaccine Box,True,True,False,98,3.71,,2021-10-16,0.48,,INR,109670.83,10.2,84.5,76.2
PRD-00199,Aravind Mixer Grinder Lite,Home Appliance,Mixer Grinder,True,False,False,601,2.54,,2022-05-15,16.22,False,INR,6337.3,171.3,60.0,27.9
PRD-00260,Nexon Bookshelf Pro,Furniture,Bookshelf,True,False,False,754,4.47,premium,2023-07-20,108.47,True,INR,11407.19,120.7,104.0,16.3
PRD-00025,Kaveri Smartphone Pro,electronics,Smartphone,False,False,False,264,4.86,premium,2021-04-09,,,INR,113836.79,,,
PRD-00773,Meridian Textbook Classic,Books,Textbook,False,False,False,95,2.52,"premium, eco",2022-05-19,3.84,False,INR,93702.29,61.8,22.3,21.0
PRD-00516,Vayu Saree Classic,Apparel,Saree,True,False,False,141,2.95,"eco, new",2023-03-18,1.85,False,INR,62994.72,19.4,11.6,45.6
PRD-00127,Aravind Air Purifier 2024,Home Appliance,Air Purifier,True,False,False,-17,,"premium, fragile-handle",2022-06-13,28.69,False,INR,71984.98,119.7,100.0,124.0
PRD-00158,Nexon Air Purifier Classic,Home Appliance,Air Purifier,True,False,False,552,4.81,,2023-02-05,11.27,False,INR,54461.13,46.9,114.2,127.1
PRD-00255,Vayu Bookshelf Lite,Furniture,Bookshelf,True,False,False,681,2.59,new,2023-06-25,19.79,,INR,139052.6,93.1,80.3,20.6
PRD-00749,Nexon Textbook Max,Books,Textbook,False,False,False,504,2.76,,2022-09-30,2.36,False,INR,85061.79,88.6,61.0,143.3
PRD-00342,UrbanCraft Dry Fruits Pro,groceries,Dry Fruits,True,False,False,577,2.72,,2020-09-22,9.68,False,INR,125927.68,114.0,116.2,69.7
PRD-00463,Aravind Jacket Max,Apparel,Jacket,True,False,False,14,4.26,"fragile-handle, eco",2023-08-01,0.35,False,INR,145135.15,83.1,82.3,142.2
PRD-00625,Meridian Vaccine Box 2024,pharma,Vaccine Box,True,True,True,856,3.12,"eco, premium, clearance",2020-10-09,4.38,,INR,123080.52,150.5,105.9,64.1
PRD-00554,Zenith Vaccine Box 2024,Pharma,Vaccine Box,False,True,True,884,2.81,"eco, bestseller, premium",2022-09-20,330.0,,INR,49523.44,64.4,6.1,107.2
PRD-00719,Kaveri Steel Coil,industrial,Steel Coil,True,True,False,486,3.76,"fragile-handle, eco, bestseller",2022-08-22,1732.29,True,INR,146576.42,33.8,21.2,95.6
PRD-00426,Zenith Saree,Apparel,Saree,True,False,False,333,3.71,"eco, new, fragile-handle",2022-03-03,1.01,True,INR,17203.92,170.4,100.9,92.2
PRD-00649,Meridian Steel Coil Lite,Industrial,Steel Coil,False,True,False,653,4.81,"new, clearance",2021-10-25,2578.48,False,INR,72771.91,8.3,27.0,83.3
PRD-00650,UrbanCraft Generator Unit,Industrial,Generator Unit,False,True,False,471,3.62,"eco, bestseller",2022-07-20,3629470.0,False,INR,177968.18,98.7,67.1,126.7
PRD-00308,Nexon Recliner Lite,Furniture,Recliner,False,False,False,429,4.59,"eco, new, clearance",2022-11-01,110.32,False,INR,166575.1,112.0,8.7,18.2
PRD-00446,Zenith Jacket,Apparel,Jacket,True,False,False,736,3.98,eco,2022-08-25,1.7,True,INR,83934.69,122.7,118.1,140.8
PRD-00328,Nexon Rice Bag Lite,Groceries,Rice Bag,True,False,False,819,3.5,"clearance, bestseller, fragile-handle",2022-06-12,9.95,True,INR,137120.06,103.8,113.5,73.6
PRD-00293,Kaveri Recliner Max,Furniture,Recliner,False,False,False,27,4.1,"new, premium, clearance",2023-06-24,14.73,True,INR,91865.75,66.5,71.0,113.8
PRD-00700,UrbanCraft Generator Unit 2024,Industrial,Generator Unit,False,True,False,894,4.31,eco,2021-02-18,1688.25,False,INR,169917.32,105.0,69.9,64.5
PRD-00526,UrbanCraft T-Shirt Lite,Apparel,T-Shirt,True,False,False,669,,,2022-10-02,,,INR,59185.05,,,
PRD-00075,UrbanCraft Tablet 2024,Electronics,Tablet,True,False,False,58,4.49,premium,2023-12-04,1.05,True,INR,167112.32,155.8,55.4,3.1
PRD-00723,Nexon Generator Unit Classic,Industrial,Generator Unit,False,True,False,698,4.33,"fragile-handle, bestseller",2021-09-28,,,INR,10393.73,,,
PRD-00244,Meridian Bookshelf Classic,Furniture,Bookshelf,True,False,False,488,3.48,"new, fragile-handle",2023-09-06,34.61,False,INR,106715.31,83.4,13.6,119.0
PRD-00486,Zenith Saree Classic,Apparel,Saree,False,False,False,745,4.5,"new, clearance",2021-04-01,1.59,True,INR,25223.92,65.1,103.8,11.8
PRD-00253,UrbanCraft Study Table Pro,Furniture,Study Table,False,False,False,662,3.83,"premium, bestseller, clearance",2021-10-25,36.89,,INR,51338.16,104.9,40.2,72.4
PRD-00262,Vayu Bookshelf Classic,Furniture,Bookshelf,False,False,False,278,4.0,bestseller,2020-11-18,50.0,,INR,32666.68,106.5,59.7,142.6
PRD-00399,Zenith Rice Bag Lite,Groceries,Rice Bag,False,False,False,823,4.07,"premium, fragile-handle, clearance",2023-10-02,24.58,False,INR,182483.81,57.8,81.8,129.9
PRD-00512,Meridian T-Shirt Pro,Apparel,T-Shirt,False,False,False,660,4.53,,2023-08-17,1.47,,INR,174466.68,148.3,101.5,103.0
PRD-00527,Aravind T-Shirt Pro,Apparel,T-Shirt,False,False,False,533,4.31,"clearance, premium, eco",2021-04-21,,,INR,185769.96,,,
PRD-00720,Kaveri Generator Unit 2024,Industrial,Generator Unit,False,True,False,269,3.41,"clearance, new",2022-07-06,2957.41,False,INR,154011.68,82.4,11.0,108.2
PRD-00108,Tamira Smartwatch Classic,Electronics,Smartwatch,False,False,False,450,3.03,new,2023-08-22,2.15,,INR,144051.49,80.8,108.1,131.3
PRD-00442,Aravind Saree Lite,Apparel,Saree,False,False,False,717,4.57,"new, clearance, eco",2022-03-27,1.2,True,INR,21390.81,135.9,37.0,7.5
PRD-00319,Meridian Cooking Oil Pro,Groceries,Cooking Oil,False,False,False,660,2.52,"eco, new",2023-02-01,4.55,True,INR,53273.18,142.7,80.7,89.6
PRD-00048,Vayu Smartwatch,Electronics,Smartwatch,True,False,False,126,4.92,"eco, clearance, bestseller",2021-04-12,1.63,,INR,132141.44,75.7,40.4,103.3
PRD-00074,Vayu Headphones Lite,Electronics,Headphones,True,False,False,255,3.75,,2021-12-17,1.02,False,INR,71158.42,71.1,62.2,10.5
PRD-00137,Zenith Vacuum Cleaner Max,Home Appliance,Vacuum Cleaner,False,False,False,744,2.71,new,2022-04-30,,,INR,171985.46,,,
PRD-00085,Vayu Tablet Pro,Electronics,Tablet,True,False,False,900,3.44,"new, eco, fragile-handle",2023-02-28,2.29,False,INR,46235.94,65.1,10.6,143.4
PRD-00276,Nexon Office Chair Classic,Furniture,Office Chair,False,False,False,528,3.04,fragile-handle,2022-05-27,53.44,True,INR,58103.94,127.4,57.6,40.3
PRD-00366,Zenith Cooking Oil 2024,Groceries,Cooking Oil,True,False,False,896,2.56,"fragile-handle, bestseller, clearance",2023-05-23,13.88,,INR,18897.96,18.9,99.1,65.6
PRD-00518,Kaveri Jacket Pro,Apparel,Jacket,False,False,False,587,,,2022-12-14,1.23,True,INR,36592.39,149.4,21.4,94.2
PRD-00381,Nexon Dry Fruits,Groceries,Dry Fruits,False,False,False,716,3.11,,2023-06-20,20.25,True,INR,123895.53,40.2,82.8,83.6
PRD-00343,Meridian Cooking Oil Pro,Groceries,Cooking Oil,False,False,False,870,3.67,premium,2023-07-18,11.29,True,INR,128325.16,132.5,89.1,56.7
PRD-00591,Zenith Vaccine Box Pro,Pharma,Vaccine Box,True,True,True,860,2.93,"bestseller, new, fragile-handle",2023-10-17,2.93,True,INR,121992.46,62.3,87.2,70.6
PRD-00280,Nexon Office Chair Pro,Furniture,Office Chair,True,False,False,445,3.13,"bestseller, fragile-handle",2022-02-19,117.58,,INR,139607.58,147.8,39.9,91.5
PRD-00225,Meridian Recliner Lite,Furniture,Recliner,False,False,False,516,3.14,"eco, fragile-handle",2022-10-06,60.39,,INR,177140.24,115.6,48.2,115.8
PRD-00815,Kaveri Comic Set Max,Books,Comic Set,True,False,False,536,3.61,"bestseller, eco, fragile-handle",2023-01-30,3.53,False,INR,41063.11,26.2,53.4,40.3
PRD-00150,Zenith Mixer Grinder Lite,Home Appliance,Mixer Grinder,False,False,False,86,,,2022-07-05,19.72,,INR,124356.27,155.5,48.7,93.1
PRD-00007,Tamira Smartwatch Classic,Electronics,Smartwatch,True,False,False,767,4.34,"fragile-handle, bestseller, clearance",2022-02-10,0.64,,INR,139086.3,25.6,88.3,30.5
PRD-00599,Vayu Insulin Pack,Pharma,Insulin Pack,True,True,True,56,2.86,clearance,2022-07-27,1.32,False,INR,1852.53,175.6,7.8,7.6
PRD-00056,Meridian Smartphone,Electronics,Smartphone,False,False,False,754,4.0,"bestseller, new, premium",2021-06-14,2.29,False,INR,81944.17,50.9,48.6,80.2
PRD-00215,Aravind Recliner Lite,Furniture,Recliner,True,False,False,837,4.27,"eco, new, premium",2022-07-15,116.96,,INR,142606.23,132.3,93.6,133.2
PRD-00389,Nexon Dry Fruits Max,Groceries,Dry Fruits,False,False,False,656,4.16,,2022-05-31,,,INR,38416.34,,,
PRD-00072,Aravind Smartphone Classic,Electronics,Smartphone,True,False,False,369,3.43,premium,2021-05-21,1.35,False,INR,161990.31,134.4,106.3,137.2
PRD-00715,Aravind Motor Assembly 2024,Industrial,Motor Assembly,False,True,False,178,4.07,"bestseller, clearance",2022-06-12,2448.99,,INR,71333.77,166.8,67.5,131.9
PRD-00704,Meridian Motor Assembly Max,Industrial,Motor Assembly,False,True,False,674,,"fragile-handle, eco, bestseller",2023-11-09,3109.44,,INR,44461.05,172.4,109.3,77.5
PRD-00298,Kaveri Bookshelf Max,Furniture,Bookshelf,True,False,False,355,4.47,new,2022-12-23,87.67,,INR,91140.61,12.9,113.0,71.4
PRD-00745,Meridian Novel Lite,Books,Novel,False,False,False,822,2.57,"fragile-handle, clearance",2022-08-21,1.57,False,INR,177537.36,51.5,62.9,68.6
PRD-00767,Kaveri Textbook Lite,Books,Textbook,False,False,False,408,3.05,premium,2020-12-15,3.94,,INR,163296.05,116.0,111.7,116.8
PRD-00759,Meridian Textbook 2024,Books,Textbook,False,False,False,515,3.15,"fragile-handle, bestseller, clearance",2021-03-07,3.53,False,INR,115187.75,161.0,75.4,6.0
PRD-00151,Vayu Vacuum Cleaner 2024,Home Appliance,Vacuum Cleaner,True,False,False,58,3.21,"eco, premium, clearance",2023-05-16,27.36,True,INR,30375.89,166.4,107.9,13.5
PRD-00698,Meridian Generator Unit Pro,Industrial,Generator Unit,False,True,False,469,3.98,clearance,2023-07-22,2796.43,False,INR,33149.96,122.3,6.7,145.4
PRD-00750,Aravind Textbook Pro,Books,Textbook,False,False,False,72,,eco,2021-11-29,3.29,False,INR,57142.57,178.4,91.8,83.0
PRD-00503,Kaveri T-Shirt Lite,Apparel,T-Shirt,False,False,False,523,3.29,premium,2022-09-12,1.86,,INR,61398.75,65.6,23.8,146.9
PRD-00714,Zenith Generator Unit Pro,Industrial,Generator Unit,False,True,False,828,3.5,"premium, new",2022-01-26,1728.39,False,INR,165158.44,130.0,102.5,79.7
PRD-00205,Tamira Office Chair Pro,Furniture,Office Chair,True,False,False,434,3.85,"eco, new, fragile-handle",2022-04-02,111.07,True,INR,141525.89,119.8,91.7,86.6
PRD-00184,Nexon Air Purifier Max,Home Appliance,Air Purifier,True,False,False,156,2.66,new,2022-07-15,43.62,,INR,36351.96,6.6,6.8,134.1
PRD-00161,Vayu Air Purifier Max,Home Appliance,Air Purifier,True,False,False,63,4.29,"bestseller, eco",2023-03-02,44.21,True,INR,11000.31,,,
PRD-00792,Zenith Textbook,Books,Textbook,False,False,False,686,4.44,clearance,2022-03-28,0.62,True,INR,81407.75,106.5,85.6,112.7
PRD-00800,Aravind Comic Set Lite,Books,Comic Set,True,False,False,804,4.49,"clearance, premium, fragile-handle",2021-09-15,3.57,False,INR,64314.41,25.6,46.9,92.0
PRD-00129,Zenith Microwave,Home Appliance,Microwave,True,False,False,554,4.47,clearance,2023-06-15,22.81,True,INR,77456.29,24.3,57.9,129.2
PRD-00772,Vayu Novel Lite,Books,Novel,False,False,False,542,4.59,"new, premium",2021-08-04,1.02,,INR,156972.72,139.9,71.7,135.7
PRD-00818,Nexon Textbook Max,Books,Textbook,True,False,False,303,3.21,"new, bestseller",2021-07-11,3.81,False,INR,125283.59,12.4,66.0,25.3
PRD-00162,Kaveri Air Purifier Classic,Home Appliance,Air Purifier,False,False,False,35,3.8,"new, premium, clearance",2023-01-14,42.17,,INR,177266.98,117.6,102.2,27.0
PRD-00178,Nexon Vacuum Cleaner Max,Home Appliance,Vacuum Cleaner,False,False,False,231,2.94,,2020-12-23,21.68,False,INR,76191.04,100.8,10.4,69.4
PRD-00643,Vayu Generator Unit Lite,Industrial,Generator Unit,True,True,False,607,4.43,"clearance, new, bestseller",2022-06-07,4147.12,,INR,47407.55,67.6,35.2,18.0
PRD-00799,UrbanCraft Textbook 2024,Books,Textbook,False,False,False,377,4.32,"eco, premium, bestseller",2022-04-23,2.0,True,INR,48073.3,126.5,50.9,119.2
PRD-00232,Meridian Recliner Lite,Furniture,Recliner,False,False,False,398,4.86,"bestseller, eco, fragile-handle",2020-10-08,,,INR,64250.23,,,
PRD-00062,Tamira Smartphone Lite,Electronics,Smartphone,True,False,False,471,3.81,"clearance, premium",2021-10-22,1.06,True,INR,41135.54,153.4,78.9,24.3
PRD-00731,Meridian Steel Coil Max,Industrial,Steel Coil,False,True,False,683,3.69,fragile-handle,2022-01-16,1855.54,,INR,143808.52,137.2,40.3,38.3
PRD-00736,Zenith Motor Assembly Max,Industrial,Motor Assembly,False,True,False,126,3.18,"premium, clearance",2023-02-18,3599.31,True,INR,89600.45,45.1,21.2,30.0
PRD-00410,UrbanCraft Cooking Oil,Groceries,Cooking Oil,False,False,False,176,4.66,new,2021-04-02,16.39,False,INR,35827.71,148.6,52.5,71.9
PRD-00563,Meridian Insulin Pack,Pharma,Insulin Pack,True,True,True,386,3.44,,2021-12-03,1.98,True,INR,73770.69,70.8,15.5,132.5
PRD-00435,Nexon T-Shirt,Apparel,T-Shirt,False,False,False,180,4.1,"clearance, new",2023-06-20,0.34,True,INR,148319.93,58.3,30.1,3.8
PRD-00541,Zenith Medical Kit,Pharma,Medical Kit,True,True,False,257,3.97,new,2023-10-26,1.61,False,INR,157207.42,67.4,52.7,87.3
PRD-00384,Tamira Rice Bag 2024,Groceries,Rice Bag,False,False,False,119,4.66,,2022-12-05,7.11,,INR,99212.87,53.6,7.4,125.1
PRD-00530,UrbanCraft Jacket Pro,Apparel,Jacket,False,False,False,212,3.39,bestseller,2021-08-14,0.47,False,INR,132347.34,102.0,64.0,69.4
PRD-00320,UrbanCraft Spice Pack Max,Groceries,Spice Pack,False,False,False,291,3.66,"new, eco",2022-09-05,12.63,True,INR,156090.68,131.8,68.5,30.9
PRD-00710,Aravind Generator Unit,Industrial,Generator Unit,False,True,False,362,2.84,clearance,2023-10-03,2984.01,False,INR,17309.54,114.7,97.3,45.9
PRD-00550,Meridian Medical Kit Pro,Pharma,Medical Kit,True,True,True,13,,clearance,2022-05-14,0.22,False,INR,6302.31,159.4,48.2,16.8
PRD-00234,Nexon Bookshelf 2024,Furniture,Bookshelf,False,False,False,186,2.52,"fragile-handle, clearance, premium",2021-02-11,52.61,,INR,124163.47,21.8,37.9,102.4
PRD-00324,Meridian Spice Pack 2024,Groceries,Spice Pack,False,False,False,881,2.91,"bestseller, eco, premium",2021-09-17,7.75,True,INR,181258.73,97.5,10.3,140.1
PRD-00186,UrbanCraft Vacuum Cleaner Pro,Home Appliance,Vacuum Cleaner,True,False,False,657,3.58,premium,2023-04-14,21.18,,INR,105497.08,14.9,57.8,21.3
PRD-00295,Aravind Recliner Pro,Furniture,Recliner,False,False,False,771,4.27,new,2020-11-28,85.45,,INR,17846.91,,,
PRD-00763,Zenith Textbook Pro,Books,Textbook,False,False,False,491,3.21,"premium, new",2021-11-06,0.46,False,INR,84630.15,135.6,110.9,146.5
PRD-00627,Vayu Insulin Pack Max,Pharma,Insulin Pack,False,True,True,93,4.47,"new, eco",2021-06-11,3.13,,INR,141505.84,127.8,23.8,26.4
PRD-00070,Vayu Smartphone,Electronics,Smartphone,False,False,False,27,4.0,,2020-11-21,2.37,True,INR,18200.71,169.0,93.6,28.3
PRD-00617,Nexon Medical Kit Lite,pharma,Medical Kit,True,True,True,89,4.66,"eco, new, fragile-handle",2023-04-11,2.3,True,INR,186989.71,131.8,97.7,96.1
PRD-00407,Tamira Cooking Oil 2024,Groceries,Cooking Oil,False,False,False,471,3.0,,2023-10-12,17.71,,INR,7838.34,101.4,112.8,6.9
PRD-00360,Meridian Spice Pack 2024,Groceries,Spice Pack,False,False,False,869,2.51,"premium, fragile-handle, new",2023-08-28,,,INR,115853.13,,,
PRD-00093,UrbanCraft Smartwatch Max,Electronics,Smartwatch,True,False,False,36,4.12,"fragile-handle, bestseller",2021-05-15,0.79,,INR,61170.72,82.8,97.3,104.3
PRD-00356,Tamira Cooking Oil Lite,Groceries,Cooking Oil,False,False,False,271,3.11,"clearance, premium",2021-04-30,5.63,True,INR,26460.97,133.6,97.0,89.3
PRD-00114,Kaveri Vacuum Cleaner Pro,Home Appliance,Vacuum Cleaner,False,False,False,778,3.11,"clearance, bestseller",2021-01-24,4.31,False,INR,99637.8,38.7,33.8,2.7
